"Padang, Sumatera Barat",1/16/2014,30,23,26.5,35,23,28.6,23.1,82.1,2.4,100,75,rain,,,,14,276.7,1011.2,63.9,8.1,218.8,19.1,8,,2014-01-16T06:23:12,2014-01-16T18:33:15,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"remote,96163099999,WIPT"
"Padang, Sumatera Barat",1/17/2014,30.2,23.7,26.5,36,23.7,28.1,23.3,83.5,1.6,100,66.67,rain,,,,11.2,208.9,1010.3,69.8,5.9,133.8,11.6,5,,2014-01-17T06:23:34,2014-01-17T18:33:34,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96163099999,remote,WIPT"
"Padang, Sumatera Barat",1/18/2014,31,23.7,27,36.4,23.7,28.9,22.6,78.2,0.1,100,4.17,rain,,,,14.3,200.4,1010.3,55.1,8.1,165.1,14.3,6,,2014-01-18T06:23:54,2014-01-18T18:33:52,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"remote,96163099999,WIPT"
"Padang, Sumatera Barat",1/19/2014,31.4,22.7,25.6,35.5,22.7,26.3,21.4,78.2,0,0,0,,,,,18.4,114.7,1011.7,79.5,8.3,187.1,16.2,7,,2014-01-19T06:24:14,2014-01-19T18:34:10,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,96163099999"
"Padang, Sumatera Barat",1/20/2014,30.7,22.1,25.5,34,22.1,26.4,21.8,80.7,0,0,0,,,,,18.4,279.4,1011.6,80.9,7.6,208.6,18.1,7,,2014-01-20T06:24:34,2014-01-20T18:34:27,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,96163099999,WIPT"
"Padang, Sumatera Barat",1/21/2014,30.9,22.3,25.3,35.4,22.3,26,22,82.7,2.6,100,70.83,rain,,,,25.9,253,1011.4,85.9,5.9,145.2,12.5,5,,2014-01-21T06:24:53,2014-01-21T18:34:43,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"remote,96163099999,WIPT"
"Padang, Sumatera Barat",1/22/2014,30.7,21,25.9,34.1,21,27.2,21.6,78.5,0,0,0,,,,,13.8,237.9,1010.4,52.5,7.2,271.2,23.4,9,,2014-01-22T06:25:10,2014-01-22T18:34:58,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,96163099999,WIPT"
"Padang, Sumatera Barat",1/23/2014,29.4,22,26.1,34.6,22,27.5,21.9,78.6,2.7,100,100,rain,,,,24.1,193.7,1011.5,57.7,8.3,244.7,21.3,8,,2014-01-23T06:25:28,2014-01-23T18:35:13,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"remote,96163099999,WIPT"
"Padang, Sumatera Barat",1/24/2014,31,22.1,26.5,35.8,22.1,28.5,22.1,77.4,0.5,100,20.83,rain,,,,17.4,297.9,1009.4,51,8.3,173.7,15,6,,2014-01-24T06:25:44,2014-01-24T18:35:27,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"remote,96163099999,WIPT"
"Padang, Sumatera Barat",1/25/2014,31,22.7,26.9,35.4,22.7,29,22.6,77.9,0,0,0,,,,,16.3,211.1,1009.2,45.7,8.8,259.7,22.4,9,,2014-01-25T06:26:00,2014-01-25T18:35:39,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96163099999,remote,WIPT"
"Padang, Sumatera Barat",1/26/2014,30.1,22.5,26.8,35.4,22.5,29,23.3,81.7,1.7,100,70.83,rain,,,,19.7,208.7,1009.9,53.1,9.1,280,24.2,9,,2014-01-26T06:26:15,2014-01-26T18:35:52,0.84,"Rain, Partially cloudy",Clearing in the afternoon with a chance of rain throughout the day.,rain,"remote,96163099999,WIPT"
"Padang, Sumatera Barat",1/27/2014,31,23.3,27.2,35.9,23.3,29.8,23.1,79.2,1.1,100,45.83,rain,,,,14.3,219.6,1009.1,45.7,8.7,286.3,24.8,10,,2014-01-27T06:26:29,2014-01-27T18:36:03,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"remote,96163099999,WIPT"
"Padang, Sumatera Barat",1/28/2014,31,23,27.5,37.6,23,30.6,23.6,80.3,0.6,100,25,rain,,,,16.1,234,1008.5,57.9,6.3,132.6,11.5,5,,2014-01-28T06:26:42,2014-01-28T18:36:13,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"remote,96163099999,WIPT"
"Padang, Sumatera Barat",1/29/2014,31.3,23.7,27.5,36.9,23.7,30.1,23.5,80.2,0,0,0,,,,,14.8,202.5,1009,54.7,7.3,88.6,7.5,3,,2014-01-29T06:26:55,2014-01-29T18:36:23,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,96163099999,WIPT"
"Padang, Sumatera Barat",1/30/2014,31.5,23,26.4,36.4,23,27.9,22.4,79.4,0.2,100,8.33,rain,,,,14.8,245.5,1009.7,67.2,9.1,169.8,14.7,6,,2014-01-30T06:27:07,2014-01-30T18:36:32,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"remote,96163099999,WIPT"
"Padang, Sumatera Barat",1/31/2014,31.2,22.2,25.1,36.1,22.2,25.8,22.3,85.2,7.1,100,70.83,rain,,,,18.4,251.4,1010.3,89.8,7,119.2,10.3,5,,2014-01-31T06:27:18,2014-01-31T18:36:40,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"remote,96163099999"
"Padang, Sumatera Barat",2/1/2014,30.7,23.1,25.4,35.6,23.1,26.1,22.5,84.9,5.7,100,45.83,rain,,,,14.8,232.8,1009.6,80.7,5.5,187.7,16.2,7,,2014-02-01T06:27:28,2014-02-01T18:36:47,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"remote,96163099999"
"Padang, Sumatera Barat",2/2/2014,31.1,23.1,25.9,36.4,23.1,27.2,22.2,80.7,0,0,0,,,,,14.8,295.7,1008.6,72.1,5.6,305.4,26.3,10,,2014-02-02T06:27:37,2014-02-02T18:36:53,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,96163099999"
"Padang, Sumatera Barat",2/3/2014,31.4,23.5,26.6,36.9,23.5,28.1,22.8,80.1,0.6,100,25,rain,,,,24.1,297.9,1007.7,53,6.7,233.4,20.1,8,,2014-02-03T06:27:46,2014-02-03T18:36:58,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"remote,96163099999,WIPT"
"Padang, Sumatera Barat",2/4/2014,32,23.5,27.8,37.8,23.5,30.3,23.1,77.2,6.1,100,100,rain,,,,22.8,288,1006.1,51.2,8.6,176.7,15.4,7,,2014-02-04T06:27:54,2014-02-04T18:37:03,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"remote,96163099999,WIPT"
"Padang, Sumatera Barat",2/5/2014,30.4,23.1,27.1,36.1,23.1,29.4,23.4,81.4,5.1,100,70.83,rain,,,,17.9,300.4,1006.1,66.6,8.2,140.2,12.1,5,,2014-02-05T06:28:01,2014-02-05T18:37:07,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"remote,96163099999,WIPT"
"Padang, Sumatera Barat",2/6/2014,31.1,23.6,26.9,37.2,23.6,29.1,23.4,82,6.7,100,100,rain,,,,22.3,272.4,1006.2,70.2,6.6,248.3,21.5,9,,2014-02-06T06:28:07,2014-02-06T18:37:10,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"remote,96163099999,WIPT"
"Padang, Sumatera Barat",2/7/2014,32,23.7,27.3,37.8,23.7,29.7,23.3,79.9,3.1,100,54.17,rain,,,,14.8,255.3,1007.5,70.7,7.4,230.7,19.8,8,,2014-02-07T06:28:12,2014-02-07T18:37:12,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"remote,96163099999,WIPT"
"Padang, Sumatera Barat",2/8/2014,31,23.1,26.7,35.4,23.1,28.4,22.7,79.5,0.7,100,20.83,rain,,,,9.4,259.5,1007.6,70.8,7.6,226.6,19.7,8,,2014-02-08T06:28:17,2014-02-08T18:37:13,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"remote,96163099999,WIPT"
"Padang, Sumatera Barat",2/9/2014,31.4,23,26.9,34.4,23,28.3,21.8,74.9,0,0,0,,,,,17.6,283.2,1007.2,67.3,8.6,259.7,22.5,9,,2014-02-09T06:28:20,2014-02-09T18:37:13,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,96163099999,WIPT"
"Padang, Sumatera Barat",2/10/2014,31.1,22,26.3,36.6,22,27.8,21.8,76.9,0,0,0,,,,,22.3,291.4,1007.7,67,6.9,249.5,21.6,9,,2014-02-10T06:28:23,2014-02-10T18:37:13,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,96163099999,WIPT"
"Padang, Sumatera Barat",2/11/2014,32,22.6,27.4,37.4,22.6,29.3,22,73.8,0,0,0,,,,,26.4,293.3,1007,51.6,7.4,286.6,24.6,10,,2014-02-11T06:28:26,2014-02-11T18:37:12,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,96163099999,WIPT"
"Padang, Sumatera Barat",2/12/2014,32,22.9,27.3,37.8,22.9,29.5,22.5,76.2,0,0,0,,,,,23.3,306,1006.9,59.7,6.1,295.5,25.6,10,,2014-02-12T06:28:27,2014-02-12T18:37:10,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,96163099999,WIPT"
"Padang, Sumatera Barat",2/13/2014,32,23.9,27.6,37.8,23.9,29.8,22.5,74.9,0.1,100,4.17,rain,,,,25.4,300.1,1008.7,58.8,4.2,247.2,21.3,9,,2014-02-13T06:28:28,2014-02-13T18:37:07,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"remote,96163099999,WIPT"
"Padang, Sumatera Barat",2/14/2014,32,24.4,27.4,40.5,24.4,30,23.2,78.4,6.1,100,87.5,rain,,,,21.3,309.2,1009.8,60.5,3,198.3,17.1,7,,2014-02-14T06:28:28,2014-02-14T18:37:04,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"remote,96163099999,WIPT"
"Padang, Sumatera Barat",2/15/2014,32,20.3,26.8,37.5,20.3,28.5,21.5,74,0,0,0,,,,,21.5,298.4,1009.4,67,4,241.1,20.8,9,,2014-02-15T06:28:27,2014-02-15T18:37:00,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,96163099999,WIPT"
"Padang, Sumatera Barat",2/16/2014,32,21.6,27,36.9,21.6,29.2,22.2,76,0,0,0,,,,,14.3,225.5,1010.3,58,3.6,256.4,22.1,9,,2014-02-16T06:28:25,2014-02-16T18:36:55,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,96163099999,WIPT"
"Padang, Sumatera Barat",2/17/2014,31,21.2,26.4,36.4,21.2,28.5,22.2,78.3,0,0,0,,,,,12.2,186.4,1010.7,46.2,3.5,272.2,23.6,9,,2014-02-17T06:28:23,2014-02-17T18:36:49,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,96163099999,WIPT"
"Padang, Sumatera Barat",2/18/2014,31.1,22.9,27.3,37.9,22.9,30.3,23.1,78.1,0,0,0,,,,,14.3,236.8,1011.1,51.9,4.3,267.5,23,10,,2014-02-18T06:28:20,2014-02-18T18:36:43,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,96163099999,WIPT"
"Padang, Sumatera Barat",2/19/2014,31,24.5,27.4,36.4,24.5,29.8,23.4,79.4,0,0,0,,,,,16.6,258.8,1010.2,71.1,3.3,137,11.8,5,,2014-02-19T06:28:17,2014-02-19T18:36:36,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,96163099999,WIPT"
"Padang, Sumatera Barat",2/20/2014,32,24,27.8,37.8,24,30.9,23.6,78.8,0,0,0,,,,,14.3,281,1010.4,57.1,5.4,249.7,21.8,9,,2014-02-20T06:28:12,2014-02-20T18:36:28,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,96163099999,WIPT"
"Padang, Sumatera Barat",2/21/2014,32,22.2,26.6,37.8,22.2,28.3,22.5,79.6,23.2,100,75,rain,,,53.6,35.3,297.4,1010.8,70.2,3.4,220.3,18.9,8,,2014-02-21T06:28:07,2014-02-21T18:36:19,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96163099999,remote,WIPT"
"Padang, Sumatera Barat",2/22/2014,31.7,22.7,25.9,38.2,22.7,27.5,22.9,84.6,39.4,100,100,rain,,,,33.5,243.4,1011.4,79.6,4.6,70.9,6.1,2,,2014-02-22T06:28:02,2014-02-22T18:36:10,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"remote,96163099999,WIPT"
"Padang, Sumatera Barat",2/23/2014,32,22.3,27.1,37.6,22.3,29.8,22.9,78.7,2.9,100,66.67,rain,,,,14.8,203.4,1010.7,63,3.3,170.7,14.7,6,,2014-02-23T06:27:56,2014-02-23T18:36:01,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"remote,96163099999,WIPT"
"Padang, Sumatera Barat",2/24/2014,31,22.3,27.2,36.4,22.3,29.5,22.3,75.6,2.4,100,54.17,rain,,,,13,193.1,1011.2,54.6,2.6,224.7,19.5,8,,2014-02-24T06:27:49,2014-02-24T18:35:50,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"remote,96163099999,WIPT"
"Padang, Sumatera Barat",2/25/2014,31,24,27.2,36.4,24,29.3,23,78.7,0.5,100,20.83,rain,,,,14.8,287.1,1011.1,58.1,1.9,258.8,22.3,9,,2014-02-25T06:27:41,2014-02-25T18:35:39,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"remote,96163099999,WIPT"
"Padang, Sumatera Barat",2/26/2014,31,23.4,27.1,37.6,23.4,29.7,23.6,82,10.5,100,70.83,rain,,,,33.3,202.8,1009.5,71.6,1.4,263.9,22.7,9,,2014-02-26T06:27:33,2014-02-26T18:35:28,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"remote,96163099999,WIPT"
"Padang, Sumatera Barat",2/27/2014,30.2,24,27.4,36.5,24,30.2,23.9,81.5,9.2,100,45.83,rain,,,,11.2,258,1009.9,94.9,1.3,109.6,9.5,4,,2014-02-27T06:27:25,2014-02-27T18:35:16,0.93,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"remote,96163099999,WIPT"
"Padang, Sumatera Barat",2/28/2014,30.3,23,27.1,36.9,23,30.1,24,83.3,0.8,100,33.33,rain,,,,16.6,196.6,1009.6,98.5,1,102.8,8.7,4,,2014-02-28T06:27:15,2014-02-28T18:35:03,0.96,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"remote,96163099999,WIPT"
"Padang, Sumatera Barat",3/1/2014,30.1,24.4,27.4,36.6,24.4,30.3,24,82.1,10,100,87.5,rain,,,,17.9,203.3,1009.5,92.7,1.3,76.1,6.4,3,,2014-03-01T06:27:06,2014-03-01T18:34:50,0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"remote,96163099999,WIPT"
"Padang, Sumatera Barat",3/2/2014,29.9,24,26.3,34.2,24,27.7,23.3,84.2,7.4,100,70.83,rain,,,,11.5,222.3,1010.5,75.8,3.8,85,7.3,3,,2014-03-02T06:26:56,2014-03-02T18:34:37,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"remote,96163099999,WIPT"
"Padang, Sumatera Barat",3/3/2014,31,23.7,27.6,37.6,23.7,30.4,23.7,80.3,0.7,100,29.17,rain,,,,14.8,231,1010.1,61.4,7,159.1,13.7,6,,2014-03-03T06:26:45,2014-03-03T18:34:22,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"remote,96163099999,WIPT"
"Padang, Sumatera Barat",3/4/2014,29.9,23.6,26.2,35.7,23.6,27.9,23.4,85.2,9.4,100,100,rain,,,,19.2,248.3,1011.4,76.6,7,224.3,19.3,8,,2014-03-04T06:26:34,2014-03-04T18:34:08,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"remote,96163099999,WIPT"
"Padang, Sumatera Barat",3/5/2014,30.5,23.3,26.1,37.6,23.3,28,23.4,86,12.1,100,100,rain,,,,17.9,224.8,1010.9,61.9,7,153.5,13.2,6,,2014-03-05T06:26:22,2014-03-05T18:33:53,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"remote,96163099999,WIPT"
"Padang, Sumatera Barat",3/6/2014,31,23.3,27.2,37.6,23.3,30,23.6,81.5,1.9,100,29.17,rain,,,,13,208.2,1009.7,63,7.1,183.8,15.9,7,,2014-03-06T06:26:10,2014-03-06T18:33:37,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"remote,96163099999,WIPT"
"Padang, Sumatera Barat",3/7/2014,31,23,27.4,37.6,23,30,23.3,79,0.5,100,20.83,rain,,,,14.8,197.1,1010.2,65.5,3.6,233.4,20.3,8,,2014-03-07T06:25:57,2014-03-07T18:33:21,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"remote,96163099999,WIPT"
"Padang, Sumatera Barat",3/8/2014,31,23.4,27,37.6,23.4,29.2,23.2,80.3,0.8,100,33.33,rain,,,,12.7,222.9,1010.7,79.2,2.1,165.9,14.3,6,,2014-03-08T06:25:45,2014-03-08T18:33:05,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"remote,96163099999,WIPT"
"Padang, Sumatera Barat",3/9/2014,31,23.4,27.4,36.7,23.4,30.2,23.1,78.3,0.5,100,20.83,rain,,,,12.2,210.6,1009.7,95.1,1.7,168.1,14.6,6,,2014-03-09T06:25:31,2014-03-09T18:32:49,0.26,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"remote,96163099999,WIPT"
"Padang, Sumatera Barat",3/10/2014,30.3,24,27.3,39,24,30,23.9,82.3,0,0,0,,,,,13,195,1010,90.4,1.4,82,6.8,3,,2014-03-10T06:25:18,2014-03-10T18:32:32,0.29,Overcast,Cloudy skies throughout the day.,cloudy,"remote,96163099999,WIPT"
"Padang, Sumatera Barat",3/11/2014,32,23.1,27.4,37.8,23.1,29.9,23.2,79,0,0,0,,,,,14,213.3,1009.8,95.8,1.1,224,19.4,8,,2014-03-11T06:25:04,2014-03-11T18:32:14,0.32,Overcast,Cloudy skies throughout the day.,cloudy,"remote,96163099999,WIPT"
"Padang, Sumatera Barat",3/12/2014,31.9,23,27.4,37.8,23,30.5,23.4,79.6,0.1,100,4.17,rain,,,,13,186.8,1009.7,94.9,1,219.9,19.1,8,,2014-03-12T06:24:49,2014-03-12T18:31:57,0.35,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"remote,96163099999,WIPT"
"Padang, Sumatera Barat",3/13/2014,31,24,27.1,37.6,24,29.7,23.9,83.1,13.4,100,95.83,rain,,,,12.5,260.2,1009.8,95.7,1.1,150.2,13.1,6,,2014-03-13T06:24:35,2014-03-13T18:31:39,0.39,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"remote,96163099999,WIPT"
"Padang, Sumatera Barat",3/14/2014,31,24,27.3,37.6,24,30.3,24.2,84.1,6.5,100,41.67,rain,,,,13,221.5,1009.4,90.5,1.1,96,8.3,4,,2014-03-14T06:24:20,2014-03-14T18:31:21,0.42,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"remote,96163099999,WIPT"
"Padang, Sumatera Barat",3/15/2014,33,23.9,27.9,39.2,23.9,31.2,24.1,80.6,2.4,100,95.83,rain,,,,17.4,207.7,1009.3,95.6,1,249.1,21.7,9,,2014-03-15T06:24:05,2014-03-15T18:31:03,0.45,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"96163099999,remote,WIPT"
"Padang, Sumatera Barat",3/16/2014,30,24.9,27.1,36.3,24.9,29.7,24.1,84.1,2.5,100,75,rain,,,,14.3,256,1010.7,94.8,1.3,154.8,13.5,6,,2014-03-16T06:23:50,2014-03-16T18:30:44,0.48,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"96163099999,remote,WIPT"
"Padang, Sumatera Barat",3/17/2014,30,24,26.9,35,24,29.3,23.8,83.7,9.8,100,100,rain,,,,17.6,199.1,1011.8,79.9,3.7,187.9,16.3,7,,2014-03-17T06:23:34,2014-03-17T18:30:25,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"remote,96163099999,WIPT"
"Padang, Sumatera Barat",3/18/2014,31,24,26.5,36.4,24,28.6,23.7,84.8,13.4,100,100,rain,,,,16.1,290.8,1011,72.2,5.1,117.8,10.2,5,,2014-03-18T06:23:18,2014-03-18T18:30:06,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"remote,96163099999,WIPT"
"Padang, Sumatera Barat",3/19/2014,30,23.7,26.8,36.1,23.7,29.2,23.6,83.6,26,100,100,rain,,,,24.9,287.9,1011,76,6.7,135.8,11.6,5,,2014-03-19T06:23:02,2014-03-19T18:29:47,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"remote,96163099999,WIPT"
"Padang, Sumatera Barat",3/20/2014,31,23.7,26.5,36.4,23.7,28.2,23.2,82.8,31.5,100,100,rain,,,,13,248.1,1010.3,71.2,7.1,206.1,17.6,8,,2014-03-20T06:22:46,2014-03-20T18:29:28,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96163099999,remote,WIPT"
